index,parcels,yield,county,rent($/acres),rent($/hectare)
1820,1820,15.2454016,NY101,34,84.01575543
1821,1821,14.66968456,NY101,34,84.01575543
1822,1822,16.21380111,NY101,34,84.01575543
1823,1823,17.0673183,NY101,34,84.01575543
1824,1824,8.398549519,NY101,34,84.01575543
1825,1825,15.08675862,NY101,34,84.01575543
1826,1826,16.90370325,NY101,34,84.01575543
1827,1827,13.5858857,NY101,34,84.01575543
1828,1828,16.39211731,NY101,34,84.01575543
1829,1829,15.38704024,NY101,34,84.01575543
1830,1830,14.70191298,NY101,34,84.01575543
1831,1831,16.70524409,NY101,34,84.01575543
1832,1832,15.42598578,NY101,34,84.01575543
1833,1833,15.32820241,NY101,34,84.01575543
1834,1834,16.61208924,NY101,34,84.01575543
1835,1835,14.33717905,NY101,34,84.01575543
1836,1836,15.10462639,NY101,34,84.01575543
1837,1837,14.58153387,NY101,34,84.01575543
1838,1838,15.16019007,NY101,34,84.01575543
1839,1839,17.06090643,NY101,34,84.01575543
1840,1840,14.75575038,NY101,34,84.01575543
1841,1841,14.90328855,NY101,34,84.01575543
1842,1842,14.79197219,NY101,34,84.01575543
1843,1843,14.2214689,NY101,34,84.01575543
1844,1844,13.80148676,NY101,34,84.01575543
1845,1845,14.19175834,NY101,34,84.01575543
1846,1846,14.71250289,NY101,34,84.01575543
1847,1847,14.8113696,NY101,34,84.01575543
1848,1848,11.19914567,NY101,34,84.01575543
1849,1849,13.25002859,NY101,34,84.01575543
1850,1850,14.60843925,NY101,34,84.01575543
1851,1851,16.5290152,NY101,34,84.01575543
1852,1852,9.031730175,NY101,34,84.01575543
1853,1853,15.32929306,NY101,34,84.01575543
1854,1854,14.03076109,NY101,34,84.01575543
1855,1855,15.20549561,NY101,34,84.01575543
1856,1856,13.89028017,NY101,34,84.01575543
1857,1857,16.46220795,NY101,34,84.01575543
1858,1858,14.25675807,NY101,34,84.01575543
1859,1859,15.10264453,NY101,34,84.01575543
1860,1860,13.5897355,NY101,34,84.01575543
1861,1861,13.68735481,NY101,34,84.01575543
1862,1862,16.49346613,NY017,55,135.9078397
1863,1863,15.10403842,NY017,55,135.9078397
1864,1864,17.56283362,NY017,55,135.9078397
1865,1865,17.47495667,NY017,55,135.9078397
1866,1866,15.97674869,NY105,55,135.9078397
1867,1867,17.55852091,NY105,55,135.9078397
1868,1868,20.15875474,NY105,55,135.9078397
1869,1869,17.28607315,NY105,55,135.9078397
1870,1870,19.08937144,NY105,55,135.9078397
1871,1871,14.85763705,NY105,55,135.9078397
1872,1872,16.48459453,NY105,55,135.9078397
1873,1873,12.82220656,NY105,55,135.9078397
1874,1874,18.34814034,NY105,55,135.9078397
1875,1875,15.32293114,NY009,53,130.9657364
1876,1876,13.2502659,NY009,53,130.9657364
1877,1877,15.37392429,NY009,53,130.9657364
1878,1878,13.74419031,NY009,53,130.9657364
1879,1879,13.6236924,NY009,53,130.9657364
1880,1880,14.66518239,NY009,53,130.9657364
1881,1881,16.31670474,NY009,53,130.9657364
1882,1882,14.4996595,NY009,53,130.9657364
1883,1883,14.77068034,NY009,53,130.9657364
1884,1884,13.65146716,NY009,53,130.9657364
1885,1885,14.70942056,NY009,53,130.9657364
1886,1886,13.3047785,NY009,53,130.9657364
1887,1887,15.39545154,NY009,53,130.9657364
1888,1888,15.80873103,NY009,53,130.9657364
1889,1889,0,NY009,53,130.9657364
1890,1890,13.84233911,NY009,53,130.9657364
1891,1891,12.61636847,NY009,53,130.9657364
1892,1892,19.8613174,NY013,73.5,181.6222948
1893,1893,16.92637314,NY013,73.5,181.6222948
1894,1894,16.66368034,NY013,73.5,181.6222948
1895,1895,15.06172485,NY013,73.5,181.6222948
1896,1896,18.1935372,NY013,73.5,181.6222948
1897,1897,17.51022289,NY011,85.5,211.2749144
1898,1898,17.17888758,NY011,85.5,211.2749144
1899,1899,19.75132053,NY011,85.5,211.2749144
1900,1900,18.71326809,NY011,85.5,211.2749144
1901,1901,18.20905595,NY011,85.5,211.2749144
1902,1902,18.30343564,NY011,85.5,211.2749144
1903,1903,21.64282601,NY011,85.5,211.2749144
1904,1904,21.61117292,NY011,85.5,211.2749144
1905,1905,19.60160457,NY011,85.5,211.2749144
1906,1906,17.24346046,NY011,85.5,211.2749144
1907,1907,17.26302695,NY011,85.5,211.2749144
1908,1908,16.55819603,NY011,85.5,211.2749144
1909,1909,16.50221437,NY011,85.5,211.2749144
1910,1910,15.91071282,NY011,85.5,211.2749144
1911,1911,18.47122966,NY011,85.5,211.2749144
1912,1912,18.42569722,NY011,85.5,211.2749144
1913,1913,18.49285979,NY011,85.5,211.2749144
1914,1914,19.78504767,NY011,85.5,211.2749144
1915,1915,17.73095395,NY011,85.5,211.2749144
1916,1916,18.99570955,NY011,85.5,211.2749144
1917,1917,19.78791684,NY011,85.5,211.2749144
1918,1918,17.32152704,NY011,85.5,211.2749144
1919,1919,15.08433766,NY011,85.5,211.2749144
1920,1920,17.16877661,NY011,85.5,211.2749144
1921,1921,6.708364373,NY011,85.5,211.2749144
1922,1922,18.25776457,NY011,85.5,211.2749144
1923,1923,18.56873046,NY011,85.5,211.2749144
1924,1924,18.95212383,NY011,85.5,211.2749144
1925,1925,16.24563701,NY011,85.5,211.2749144
1926,1926,15.30256708,NY011,85.5,211.2749144
1927,1927,19.63822172,NY011,85.5,211.2749144
1928,1928,16.85672278,NY029,61,150.7341494
1929,1929,19.59202675,NY029,61,150.7341494
1930,1930,18.3527699,NY029,61,150.7341494
1931,1931,15.62840969,NY029,61,150.7341494
1932,1932,19.03150263,NY029,61,150.7341494
1933,1933,17.3124988,NY029,61,150.7341494
1934,1934,17.31012074,NY029,61,150.7341494
1935,1935,17.05309746,NY029,61,150.7341494
1936,1936,15.63580131,NY029,61,150.7341494
1937,1937,18.78288383,NY029,61,150.7341494
1938,1938,18.2767413,NY029,61,150.7341494
1939,1939,19.47174847,NY029,61,150.7341494
1940,1940,17.4493659,NY029,61,150.7341494
1941,1941,17.596551,NY029,61,150.7341494
1942,1942,18.46956022,NY029,61,150.7341494
1943,1943,17.61211192,NY029,61,150.7341494
1944,1944,17.84852656,NY029,61,150.7341494
1945,1945,16.63819922,NY029,61,150.7341494
1946,1946,15.91332146,NY029,61,150.7341494
1947,1947,15.92990082,NY029,61,150.7341494
1948,1948,18.19436513,NY029,61,150.7341494
1949,1949,15.94278016,NY029,61,150.7341494
1950,1950,15.3052012,NY029,61,150.7341494
1951,1951,17.91937267,NY029,61,150.7341494
1952,1952,18.37324095,NY029,61,150.7341494
1953,1953,17.46975203,NY029,61,150.7341494
1954,1954,18.40188177,NY029,61,150.7341494
1955,1955,16.83705818,NY029,61,150.7341494
1956,1956,17.08492161,NY029,61,150.7341494
1957,1957,16.91369845,NY029,61,150.7341494
1958,1958,18.59550785,NY029,61,150.7341494
1959,1959,16.04246647,NY023,57.5,142.0854687
1960,1960,16.32621042,NY023,57.5,142.0854687
1961,1961,13.78642618,NY023,57.5,142.0854687
1962,1962,16.03735651,NY023,57.5,142.0854687
1963,1963,18.39134334,NY023,57.5,142.0854687
1964,1964,17.10363672,NY023,57.5,142.0854687
1965,1965,19.10028801,NY023,57.5,142.0854687
1966,1966,13.26076955,NY053,54,133.436788
1967,1967,14.26963764,NY053,54,133.436788
1968,1968,15.4426041,NY053,54,133.436788
1969,1969,13.90969727,NY053,54,133.436788
1970,1970,14.9014144,NY053,54,133.436788
1971,1971,14.26282162,NY053,54,133.436788
1972,1972,14.16455002,NY053,54,133.436788
1973,1973,17.79591658,NY037,77,190.2709755
1974,1974,17.08541637,NY037,77,190.2709755
1975,1975,13.10955245,NY037,77,190.2709755
1976,1976,23.19378387,NY037,77,190.2709755
1977,1977,0,NY037,77,190.2709755
1978,1978,16.87767699,NY037,77,190.2709755
1979,1979,17.49122462,NY037,77,190.2709755
1980,1980,18.02316216,NY037,77,190.2709755
1981,1981,20.28630303,NY037,77,190.2709755
1982,1982,19.85395049,NY037,77,190.2709755
1983,1983,18.51695167,NY037,77,190.2709755
1984,1984,6.985543678,NY037,77,190.2709755
1985,1985,18.68806608,NY037,77,190.2709755
1986,1986,18.66546078,NY037,77,190.2709755
1987,1987,19.92418164,NY037,77,190.2709755
1988,1988,16.58111513,NY037,77,190.2709755
1989,1989,19.10495072,NY037,77,190.2709755
1990,1990,16.8311614,NY037,77,190.2709755
1991,1991,19.35561308,NY037,77,190.2709755
1992,1992,15.6741283,NY037,77,190.2709755
1993,1993,19.75312213,NY037,77,190.2709755
1994,1994,18.53981931,NY037,77,190.2709755
1995,1995,20.72196853,NY037,77,190.2709755
1996,1996,18.34667978,NY037,77,190.2709755
1997,1997,13.29122333,NY025,34.5,85.25128124
1998,1998,17.15510759,NY123,85,210.0393886
1999,1999,20.95306582,NY123,85,210.0393886
2000,2000,19.73807224,NY123,85,210.0393886
2001,2001,16.44197797,NY123,85,210.0393886
2002,2002,18.52343367,NY123,85,210.0393886
2003,2003,18.69042125,NY123,85,210.0393886
2004,2004,16.81021241,NY123,85,210.0393886
2005,2005,18.28425925,NY123,85,210.0393886
2006,2006,17.04606397,NY123,85,210.0393886
2007,2007,17.50921886,NY123,85,210.0393886
2008,2008,15.96836556,NY123,85,210.0393886
2009,2009,18.60840698,NY123,85,210.0393886
2010,2010,16.20306076,NY069,74,182.8578206
2011,2011,19.16469653,NY069,74,182.8578206
2012,2012,18.44862168,NY069,74,182.8578206
2013,2013,18.43907253,NY069,74,182.8578206
2014,2014,18.72807426,NY069,74,182.8578206
2015,2015,14.09060833,NY069,74,182.8578206
2016,2016,15.22714965,NY069,74,182.8578206
2017,2017,20.64386968,NY069,74,182.8578206
2018,2018,17.46864324,NY069,74,182.8578206
2019,2019,17.82953033,NY069,74,182.8578206
2020,2020,18.91404846,NY069,74,182.8578206
2021,2021,21.16324605,NY069,74,182.8578206
2022,2022,18.61503285,NY069,74,182.8578206
2023,2023,15.55059739,NY069,74,182.8578206
2024,2024,16.34566037,NY069,74,182.8578206
2025,2025,19.5571409,NY069,74,182.8578206
2026,2026,15.57933308,NY069,74,182.8578206
2027,2027,16.17201681,NY069,74,182.8578206
2028,2028,18.80216224,NY069,74,182.8578206
2029,2029,19.83862458,NY069,74,182.8578206
2030,2030,19.65877482,NY069,74,182.8578206
2031,2031,15.54801061,NY069,74,182.8578206
2032,2032,18.1077958,NY069,74,182.8578206
2033,2033,17.94912446,OH103,71.5,176.6801916
2034,2034,16.60558031,OH103,71.5,176.6801916
2035,2035,19.24506388,OH103,71.5,176.6801916
2036,2036,17.5863653,OH103,71.5,176.6801916
2037,2037,17.34071093,OH153,71.5,176.6801916
2038,2038,16.46873306,OH153,71.5,176.6801916
2039,2039,16.52063643,OH153,71.5,176.6801916
2040,2040,19.5626904,OH153,71.5,176.6801916
2041,2041,16.69170723,OH153,71.5,176.6801916
2042,2042,15.58944868,OH133,73,180.386769
2043,2043,20.37688598,OH133,73,180.386769
2044,2044,16.21185416,OH133,73,180.386769
2045,2045,14.69210426,OH133,73,180.386769
2046,2046,2.966889057,OH133,73,180.386769
2047,2047,17.61024829,OH133,73,180.386769
2048,2048,15.17016245,OH133,73,180.386769
2049,2049,14.20758036,OH133,73,180.386769
2050,2050,17.10911166,OH133,73,180.386769
2051,2051,16.46764831,OH133,73,180.386769
2052,2052,17.46962227,OH133,73,180.386769
2053,2053,17.99331851,OH029,72,177.9157174
2054,2054,18.23351307,OH029,72,177.9157174
2055,2055,16.32136603,OH151,80,197.6841304
2056,2056,17.65116044,OH151,80,197.6841304
2057,2057,17.42510956,OH151,80,197.6841304
2058,2058,13.62020672,OH151,80,197.6841304
2059,2059,18.6939131,OH155,56,138.3788913
2060,2060,16.5144369,OH155,56,138.3788913
2061,2061,16.18990875,OH099,87.5,216.2170176
2062,2062,19.41725354,OH099,87.5,216.2170176
2063,2063,19.73540261,OH099,87.5,216.2170176
2064,2064,16.68709635,OH099,87.5,216.2170176
2065,2065,13.69335757,OH099,87.5,216.2170176
2066,2066,15.8201205,OH099,87.5,216.2170176
2067,2067,18.29724937,OH099,87.5,216.2170176
2068,2068,16.59515803,OH099,87.5,216.2170176
2069,2069,13.23289687,OH099,87.5,216.2170176
2070,2070,15.65487808,OH099,87.5,216.2170176
2071,2071,19.0936037,OH099,87.5,216.2170176
2072,2072,16.30809903,OH099,87.5,216.2170176
2073,2073,15.89103555,OH067,41.5,102.5486427
2074,2074,16.94632067,OH067,41.5,102.5486427
2075,2075,18.28746607,OH067,41.5,102.5486427
2076,2076,16.01602184,OH067,41.5,102.5486427
2077,2077,14.47847192,OH067,41.5,102.5486427
2078,2078,17.2051309,OH067,41.5,102.5486427
2079,2079,17.49375426,OH067,41.5,102.5486427
2080,2080,17.14511327,OH083,116,286.6419891
2081,2081,16.93997487,OH083,116,286.6419891
2082,2082,18.06654571,OH083,116,286.6419891
2083,2083,15.05259273,OH083,116,286.6419891
2084,2084,16.57703654,OH083,116,286.6419891
2085,2085,17.33872533,OH083,116,286.6419891
2086,2086,16.51990672,OH083,116,286.6419891
2087,2087,16.50562791,OH083,116,286.6419891
2088,2088,15.47753274,OH083,116,286.6419891
2089,2089,16.67397569,OH083,116,286.6419891
2090,2090,18.61885895,OH083,116,286.6419891
2091,2091,16.20747478,OH083,116,286.6419891
2092,2092,16.63501267,OH083,116,286.6419891
2093,2093,14.5974575,OH083,116,286.6419891
2094,2094,17.28146691,OH059,40,98.84206521
2095,2095,16.70240749,OH059,40,98.84206521
2096,2096,16.77639606,OH059,40,98.84206521
2097,2097,18.42645332,OH059,40,98.84206521
2098,2098,18.63062775,OH059,40,98.84206521
2099,2099,16.97311073,OH059,40,98.84206521
2100,2100,16.01515809,OH059,40,98.84206521
2101,2101,18.05752888,OH059,40,98.84206521
2102,2102,18.58662647,OH059,40,98.84206521
2103,2103,18.28012625,OH059,40,98.84206521
2104,2104,19.72364146,OH089,116,286.6419891
2105,2105,18.09299706,OH089,116,286.6419891
2106,2106,15.64762331,OH089,116,286.6419891
2107,2107,17.62121183,OH089,116,286.6419891
2108,2108,17.38773007,OH089,116,286.6419891
2109,2109,16.02082915,OH089,116,286.6419891
2110,2110,17.4758738,OH089,116,286.6419891
2111,2111,17.15014593,OH089,116,286.6419891
2112,2112,15.60254627,OH089,116,286.6419891
2113,2113,16.77310426,OH089,116,286.6419891
2114,2114,20.04694853,OH089,116,286.6419891
2115,2115,16.29210666,OH089,116,286.6419891
2116,2116,16.2884422,OH089,116,286.6419891
2117,2117,18.09960397,OH089,116,286.6419891
2118,2118,17.31073879,OH089,116,286.6419891
2119,2119,19.016285,OH089,116,286.6419891
2120,2120,17.94320253,OH075,111,274.2867309
2121,2121,16.32762114,OH075,111,274.2867309
2122,2122,16.82444454,OH075,111,274.2867309
2123,2123,23.25437222,OH075,111,274.2867309
2124,2124,18.85325222,OH075,111,274.2867309
2125,2125,17.84635707,OH075,111,274.2867309
2126,2126,18.83909415,OH075,111,274.2867309
2127,2127,17.7955311,OH075,111,274.2867309
2128,2128,17.28517093,OH073,96,237.2209565
2129,2129,16.6625241,OH073,96,237.2209565
2130,2130,18.56667034,OH105,49.5,122.3170557
2131,2131,18.17625913,OH105,49.5,122.3170557
2132,2132,8.542437292,OH105,49.5,122.3170557
2133,2133,19.34829909,OH105,49.5,122.3170557
2134,2134,16.53195082,OH105,49.5,122.3170557
2135,2135,9.490523698,OH105,49.5,122.3170557
2136,2136,15.28866217,OH105,49.5,122.3170557
2137,2137,17.54412405,OH105,49.5,122.3170557
2138,2138,18.00584183,OH105,49.5,122.3170557
2139,2139,19.43731475,OH053,49.5,122.3170557
2140,2140,18.06777851,OH053,49.5,122.3170557
2141,2141,14.89606839,OH053,49.5,122.3170557
2142,2142,17.32162485,OH053,49.5,122.3170557
2143,2143,17.97965582,OH019,61,150.7341494
2144,2144,19.76257383,OH019,61,150.7341494
2145,2145,16.25680831,OH019,61,150.7341494
2146,2146,16.02716214,OH019,61,150.7341494
2147,2147,17.19789856,OH019,61,150.7341494
2148,2148,17.41820468,OH019,61,150.7341494
2149,2149,15.28008963,OH019,61,150.7341494
2150,2150,17.9983412,OH019,61,150.7341494
2151,2151,17.04562902,OH139,134,331.1209184
2152,2152,15.51261451,OH139,134,331.1209184
2153,2153,14.81697389,OH013,31,76.60260053
2154,2154,15.69942609,OH013,31,76.60260053
2155,2155,13.2490473,OH013,31,76.60260053
2156,2156,16.14635127,OH013,31,76.60260053
2157,2157,12.95882972,OH013,31,76.60260053
2158,2158,16.54288995,OH013,31,76.60260053
2159,2159,18.44016811,OH013,31,76.60260053
2160,2160,16.01140575,OH013,31,76.60260053
2161,2161,17.03064973,OH013,31,76.60260053
2162,2162,15.42778873,OH013,31,76.60260053
2163,2163,18.89468533,OH029,72,177.9157174
2164,2164,17.52556608,OH029,72,177.9157174
2165,2165,18.03502423,OH029,72,177.9157174
2166,2166,17.18121232,OH029,72,177.9157174
2167,2167,14.01812787,OH029,72,177.9157174
2168,2168,15.80327221,OH029,72,177.9157174
2169,2169,14.85253297,OH029,72,177.9157174
2170,2170,16.58070914,OH029,72,177.9157174
2171,2171,15.64737961,OH029,72,177.9157174
2172,2172,15.58895903,OH029,72,177.9157174
2173,2173,13.37756053,OH029,72,177.9157174
2174,2174,13.1304732,OH029,72,177.9157174
2175,2175,19.29171419,OH151,80,197.6841304
2176,2176,16.85921495,OH151,80,197.6841304
2177,2177,19.07193992,OH151,80,197.6841304
2178,2178,16.2369106,OH151,80,197.6841304
2179,2179,17.45759931,OH151,80,197.6841304
2180,2180,20.21436887,OH151,80,197.6841304
2181,2181,19.13910846,OH151,80,197.6841304
2182,2182,17.94180708,OH151,80,197.6841304
2183,2183,14.98996513,OH151,80,197.6841304
2184,2184,15.1457087,OH151,80,197.6841304
2185,2185,16.93000964,OH151,80,197.6841304
2186,2186,18.83249158,OH151,80,197.6841304
2187,2187,14.5044483,OH167,58.5,144.5565204
2188,2188,16.31126905,OH167,58.5,144.5565204
2189,2189,13.888788,OH167,58.5,144.5565204
2190,2190,16.30384107,OH167,58.5,144.5565204
2191,2191,16.81165631,OH167,58.5,144.5565204
2192,2192,16.46544754,OH167,58.5,144.5565204
2193,2193,16.26146958,OH167,58.5,144.5565204
2194,2194,18.69752877,OH167,58.5,144.5565204
2195,2195,16.79850084,OH167,58.5,144.5565204
2196,2196,15.99644666,OH005,111,274.2867309
2197,2197,18.64739947,OH005,111,274.2867309
2198,2198,15.52356626,OH005,111,274.2867309
2199,2199,15.00545036,OH005,111,274.2867309
2200,2200,14.39921768,OH081,28.5,70.42497146
2201,2201,16.52516301,OH081,28.5,70.42497146
2202,2202,18.19068828,OH081,28.5,70.42497146
2203,2203,16.70661514,OH081,28.5,70.42497146
2204,2204,15.39006178,OH081,28.5,70.42497146
2205,2205,16.97343462,OH081,28.5,70.42497146
2206,2206,18.23753323,OH081,28.5,70.42497146
2207,2207,17.00984847,OH045,155,383.0130027
2208,2208,22.24939878,OH045,155,383.0130027
2209,2209,19.45823301,OH045,155,383.0130027
2210,2210,19.469806,OH045,155,383.0130027
2211,2211,17.43199351,OH045,155,383.0130027
2212,2212,18.76177497,OH045,155,383.0130027
2213,2213,18.4598784,OH045,155,383.0130027
2214,2214,18.29577861,OH045,155,383.0130027
2215,2215,15.07338192,OH045,155,383.0130027
2216,2216,16.91527132,OH045,155,383.0130027
2217,2217,17.20112035,OH157,72,177.9157174
2218,2218,14.996407,OH157,72,177.9157174
2219,2219,16.04765671,OH157,72,177.9157174
2220,2220,17.01622499,OH157,72,177.9157174
2221,2221,16.505486,OH157,72,177.9157174
2222,2222,15.82999221,OH157,72,177.9157174
2223,2223,14.58039245,OH157,72,177.9157174
2224,2224,17.05434054,OH157,72,177.9157174
2225,2225,16.14217529,OH157,72,177.9157174
2226,2226,15.20869971,OH157,72,177.9157174
2227,2227,16.72735721,OH157,72,177.9157174
2228,2228,14.19434777,OH169,118,291.5840924
2229,2229,18.03658795,OH169,118,291.5840924
2230,2230,18.10111584,OH169,118,291.5840924
2231,2231,17.61787569,OH169,118,291.5840924
2232,2232,16.14149668,OH169,118,291.5840924
2233,2233,17.16242803,OH169,118,291.5840924
2234,2234,15.70769059,OH169,118,291.5840924
2235,2235,18.04885543,OH169,118,291.5840924
2236,2236,3.217549537,OH169,118,291.5840924
2237,2237,16.42844755,OH169,118,291.5840924
2238,2238,16.07700701,OH169,118,291.5840924
2239,2239,15.71237995,OH169,118,291.5840924
2240,2240,16.68459717,OH169,118,291.5840924
2241,2241,15.00309077,OH169,118,291.5840924
2242,2242,18.73722312,OH169,118,291.5840924
2243,2243,16.85201568,OH169,118,291.5840924
2244,2244,16.26809387,OH169,118,291.5840924
2245,2245,17.40031011,OH169,118,291.5840924
2246,2246,18.24683903,OH169,118,291.5840924
2247,2247,18.24435161,OH169,118,291.5840924
2248,2248,15.94318174,OH169,118,291.5840924
2249,2249,16.81840366,OH169,118,291.5840924
2250,2250,20.70393112,OH169,118,291.5840924
2251,2251,17.82359495,OH031,97.5,240.9275339
2252,2252,16.23219182,OH031,97.5,240.9275339
2253,2253,16.18638464,OH031,97.5,240.9275339
2254,2254,17.22457455,OH031,97.5,240.9275339
2255,2255,17.21286865,OH031,97.5,240.9275339
2256,2256,15.71648444,OH031,97.5,240.9275339
2257,2257,18.40498435,OH031,97.5,240.9275339
2258,2258,16.16008514,OH031,97.5,240.9275339
2259,2259,17.40743807,OH079,97.5,240.9275339
2260,2260,17.19942602,OH009,57,140.8499429
2261,2261,16.79344327,OH009,57,140.8499429
2262,2262,17.0552622,OH009,57,140.8499429
2263,2263,18.60521448,OH009,57,140.8499429
2264,2264,16.57885638,OH009,57,140.8499429
2265,2265,16.99345608,OH009,57,140.8499429
2266,2266,17.49066289,OH009,57,140.8499429
2267,2267,17.23355183,OH009,57,140.8499429
2268,2268,16.5416852,OH115,43,106.2552201
2269,2269,15.08593843,OH115,43,106.2552201
2270,2270,16.29586462,OH115,43,106.2552201
2271,2271,19.82682658,OH115,43,106.2552201
2272,2272,15.7028589,OH115,43,106.2552201
2273,2273,16.00049914,OH115,43,106.2552201
2274,2274,17.73831285,OH115,43,106.2552201
2275,2275,15.11132088,OH115,43,106.2552201
2276,2276,15.9491928,OH115,43,106.2552201
2277,2277,15.94422832,OH115,43,106.2552201
2278,2278,18.59451354,OH163,43,106.2552201
2279,2279,16.93906853,OH127,81.5,201.3907079
2280,2280,17.63195013,OH127,81.5,201.3907079
2281,2281,16.81652329,OH127,81.5,201.3907079
2282,2282,15.77121079,OH127,81.5,201.3907079
2283,2283,16.31163901,OH127,81.5,201.3907079
2284,2284,17.51537623,OH127,81.5,201.3907079
2285,2285,18.67854904,OH127,81.5,201.3907079
2286,2286,15.03325219,OH127,81.5,201.3907079
2287,2287,16.3263899,OH127,81.5,201.3907079
2288,2288,18.17270692,OH127,81.5,201.3907079
2289,2289,19.34026374,OH119,78,192.7420272
2290,2290,14.9775423,OH119,78,192.7420272
2291,2291,16.09066764,OH119,78,192.7420272
2292,2292,17.73110005,OH119,78,192.7420272
2293,2293,15.5708732,OH119,78,192.7420272
2294,2294,13.64951193,OH119,78,192.7420272
2295,2295,16.03804615,OH119,78,192.7420272
2296,2296,19.68347073,OH119,78,192.7420272
2297,2297,17.01626318,OH119,78,192.7420272
2298,2298,16.18557501,OH119,78,192.7420272
2299,2299,16.75691541,OH119,78,192.7420272
2300,2300,17.50277334,OH119,78,192.7420272
2301,2301,14.95956665,OH119,78,192.7420272
2302,2302,16.71729884,OH119,78,192.7420272
2303,2303,18.13721528,OH119,78,192.7420272
2304,2304,18.75625552,OH119,78,192.7420272
2305,2305,17.39443513,OH119,78,192.7420272
2306,2306,18.13782682,OH111,78,192.7420272
2307,2307,18.30263327,OH111,78,192.7420272
2308,2308,16.32068334,OH111,78,192.7420272
2309,2309,18.29235062,OH111,78,192.7420272
2310,2310,14.85189393,OH111,78,192.7420272
2311,2311,17.88573171,OH121,27.5,67.95391983
2312,2312,21.19814708,OH121,27.5,67.95391983
2313,2313,18.253392,OH121,27.5,67.95391983
2314,2314,18.03170472,OH121,27.5,67.95391983
2315,2315,15.72375467,OH121,27.5,67.95391983
2316,2316,15.33083285,PA075,169,417.6077255
2317,2317,15.59968699,PA075,169,417.6077255
2318,2318,18.14822311,PA017,46,113.668375
2319,2319,19.33683404,PA017,46,113.668375
2320,2320,18.16566422,PA017,46,113.668375
2321,2321,19.87293006,PA017,46,113.668375
2322,2322,17.6056383,PA017,46,113.668375
2323,2323,20.98439762,PA017,46,113.668375
2324,2324,18.9529603,PA017,46,113.668375
2325,2325,15.36970808,PA017,46,113.668375
2326,2326,18.2068122,PA017,46,113.668375
2327,2327,19.07480115,PA017,46,113.668375
2328,2328,18.99978159,PA017,46,113.668375
2329,2329,17.75564294,PA017,46,113.668375
2330,2330,18.09420345,PA017,46,113.668375
2331,2331,16.47253476,PA017,46,113.668375
2332,2332,16.5113096,PA005,46,113.668375
2333,2333,18.07830078,PA005,46,113.668375
2334,2334,16.32922834,PA005,46,113.668375
2335,2335,15.97785999,PA005,46,113.668375
2336,2336,15.02136098,PA025,46,113.668375
2337,2337,5.738782686,PA025,46,113.668375
2338,2338,16.16525152,PA025,46,113.668375
2339,2339,15.62507202,PA025,46,113.668375
2340,2340,15.47889254,PA025,46,113.668375
2341,2341,12.38046317,PA025,46,113.668375
2342,2342,17.19415874,PA097,72,177.9157174
2343,2343,19.29267926,PA097,72,177.9157174
2344,2344,15.41480845,PA097,72,177.9157174
2345,2345,14.00049341,PA097,72,177.9157174
2346,2346,17.50896875,PA097,72,177.9157174
2347,2347,16.5312396,PA097,72,177.9157174
2348,2348,14.1903052,PA097,72,177.9157174
2349,2349,16.82085053,PA097,72,177.9157174
2350,2350,17.86832658,PA095,92,227.33675
2351,2351,19.07409617,PA095,92,227.33675
2352,2352,19.69498952,PA095,92,227.33675
2353,2353,18.15598103,PA095,92,227.33675
2354,2354,19.80591986,PA095,92,227.33675
2355,2355,17.49968416,PA095,92,227.33675
2356,2356,18.19641531,PA095,92,227.33675
2357,2357,19.22936345,PA095,92,227.33675
2358,2358,18.36689111,PA605,92,227.33675
2359,2359,15.09059146,PA605,92,227.33675
2360,2360,17.89390478,PA605,92,227.33675
2361,2361,19.05774295,PA605,92,227.33675
2362,2362,17.78690024,PA605,92,227.33675
2363,2363,19.86707474,PA605,92,227.33675
2364,2364,17.2627493,PA131,23.5,58.06971331
2365,2365,16.13208418,PA131,23.5,58.06971331
2366,2366,17.71587433,PA131,23.5,58.06971331
2367,2367,16.61939602,PA131,23.5,58.06971331
2368,2368,18.68012773,PA131,23.5,58.06971331
2369,2369,13.57168765,PA131,23.5,58.06971331
2370,2370,18.13202725,PA131,23.5,58.06971331
2371,2371,16.67898775,PA131,23.5,58.06971331
2372,2372,14.94656636,PA131,23.5,58.06971331
2373,2373,18.62049779,PA131,23.5,58.06971331
2374,2374,19.8028831,PA073,38.5,95.13548776
2375,2375,17.15143456,PA073,38.5,95.13548776
2376,2376,18.39806874,PA073,38.5,95.13548776
2377,2377,17.88789961,PA073,38.5,95.13548776
2378,2378,16.72542709,PA073,38.5,95.13548776
2379,2379,18.53348191,PA073,38.5,95.13548776
2380,2380,17.18456401,PA073,38.5,95.13548776
2381,2381,13.13196034,PA073,38.5,95.13548776
2382,2382,16.0306097,PA073,38.5,95.13548776
2383,2383,15.73640476,PA073,38.5,95.13548776
2384,2384,18.68252702,PA073,38.5,95.13548776
2385,2385,17.91852608,PA073,38.5,95.13548776
2386,2386,13.38936259,PA073,38.5,95.13548776
2387,2387,16.51299939,PA085,45,111.1973234
2388,2388,16.3333527,PA085,45,111.1973234
2389,2389,17.23902793,PA085,45,111.1973234
2390,2390,17.54619437,PA085,45,111.1973234
2391,2391,19.69109247,PA079,40,98.84206521
